Speed_20,Dir_20,Hum,SR,Press,TempK,PTheo
5.5,300.0,46.4,186.0,783.8,298.35,2520.8333333333335
6.1,291.0,46.0,207.0,784.2,298.65,3100.8333333333326
5.7,294.0,44.9,230.0,784.1,298.55,2707.5
6.4,296.0,44.7,248.0,784.1,298.65,3413.333333333334
6.4,291.0,44.0,272.0,784.1,298.75,3413.333333333334
6.6,293.0,43.3,291.0,784.0,298.85,3629.9999999999995
7.1,282.0,43.1,313.0,784.1,298.75,4200.833333333333
7.4,289.0,41.6,331.0,784.0,299.55,4563.333333333334
7.7,283.0,40.8,357.0,784.1,299.45,4940.833333333333
6.2,288.0,41.0,384.0,783.5,299.85,3203.3333333333335
6.1,296.0,41.5,402.0,783.6,299.35,3100.8333333333326
5.6,296.0,42.7,418.0,784.0,299.75,2613.333333333333
4.9,294.0,41.9,435.0,783.5,300.15,2000.8333333333335
5.9,289.0,40.8,451.0,783.8,300.45,2900.833333333334
5.6,282.0,39.8,284.0,783.3,300.65,2613.333333333333
6.2,289.0,38.7,110.0,783.6,300.55,3203.3333333333335
6.1,303.0,38.3,112.0,783.3,300.65,3100.8333333333326
4.5,302.0,39.4,114.0,783.2,301.05,1687.5
6.0,298.0,37.8,114.0,783.2,301.25,2999.9999999999995
5.4,291.0,37.2,115.0,783.3,301.35,2430.0000000000005
4.7,299.0,36.8,115.0,783.2,301.85,1840.8333333333335
6.2,296.0,36.1,326.0,783.1,301.85,3203.3333333333335
6.4,296.0,35.3,610.0,782.8,301.95,3413.333333333334
6.1,298.0,35.5,627.0,782.8,302.25,3100.8333333333326
5.6,298.0,34.8,642.0,782.8,302.75,2613.333333333333
3.8,303.0,34.4,650.0,782.7,303.05,1203.333333333333
3.1,309.0,34.9,665.0,782.2,303.75,800.8333333333334
3.6,302.0,35.2,685.0,782.0,303.45,1080.0
2.5,309.0,36.3,699.0,782.0,303.05,520.8333333333333
3.1,303.0,35.8,710.0,782.0,303.25,800.8333333333334
3.9,296.0,34.5,730.0,781.7,303.15,1267.5
4.1,300.0,34.0,732.0,781.8,303.85,1400.8333333333333
3.9,301.0,33.5,347.0,781.7,303.75,1267.5
3.2,302.0,33.3,369.0,781.8,303.75,853.3333333333335
4.6,303.0,32.8,625.0,781.8,304.45,1763.3333333333333
4.1,306.0,32.4,648.0,782.0,304.35,1400.8333333333333
4.2,293.0,31.8,755.0,781.7,304.75,1470.0000000000002
4.3,296.0,31.5,485.0,781.7,304.75,1540.8333333333333
3.4,300.0,31.0,385.0,781.7,305.05,963.3333333333333
3.6,300.0,30.7,543.0,782.0,304.45,1080.0
4.2,302.0,31.0,596.0,781.7,305.15,1470.0000000000002
4.0,295.0,30.7,823.0,782.1,305.55,1333.3333333333333
3.8,307.0,30.7,833.0,781.8,305.95,1203.333333333333
3.4,311.0,30.6,842.0,781.5,305.85,963.3333333333333
3.3,299.0,29.7,844.0,781.3,305.85,907.4999999999999
3.9,302.0,29.6,853.0,781.7,305.85,1267.5
3.5,303.0,30.0,855.0,781.5,305.45,1020.8333333333335
3.7,300.0,29.6,854.0,781.3,306.65,1140.8333333333335
4.1,296.0,29.5,866.0,781.5,306.45,1400.8333333333333
4.4,295.0,28.6,863.0,781.2,306.65,1613.3333333333335
3.9,300.0,29.3,865.0,781.2,306.05,1267.5
4.1,301.0,29.0,862.0,781.3,306.55,1400.8333333333333
3.6,300.0,29.2,861.0,780.7,306.65,1080.0
3.7,297.0,28.8,863.0,780.8,307.15,1140.8333333333335
3.8,293.0,28.9,862.0,780.8,306.65,1203.333333333333
2.9,317.0,28.9,863.0,780.8,307.15,700.8333333333333
3.4,294.0,28.6,857.0,780.5,307.35,963.3333333333333
3.5,311.0,28.0,854.0,780.7,307.55,1020.8333333333335
3.2,301.0,28.4,859.0,780.5,307.05,853.3333333333335
3.2,309.0,28.0,853.0,780.6,307.25,853.3333333333335
2.8,301.0,28.1,850.0,780.5,307.65,653.3333333333333
3.6,299.0,28.0,848.0,780.3,307.65,1080.0
2.9,306.0,27.9,840.0,780.6,307.25,700.8333333333333
2.3,302.0,27.0,827.0,780.7,307.75,440.8333333333333
1.8,324.0,26.9,820.0,780.5,307.65,270.0
2.6,305.0,26.6,816.0,780.3,308.25,563.3333333333334
2.0,309.0,26.6,813.0,779.8,308.15,333.3333333333333
2.9,314.0,26.8,802.0,780.3,308.35,700.8333333333333
2.9,294.0,26.3,805.0,780.0,308.15,700.8333333333333
2.5,303.0,26.3,788.0,780.1,308.45,520.8333333333333
3.3,311.0,27.3,784.0,780.1,308.25,907.4999999999999
3.2,299.0,27.0,775.0,779.8,308.45,853.3333333333335
2.4,301.0,26.5,763.0,780.3,308.25,479.99999999999994
2.6,313.0,27.1,748.0,780.2,308.25,563.3333333333334
1.5,314.0,26.5,726.0,779.8,308.55,187.49999999999997
1.5,303.0,25.6,720.0,779.8,308.85,187.49999999999997
1.4,310.0,26.5,708.0,780.1,308.85,163.33333333333331
1.7,327.0,27.3,697.0,780.1,308.65,240.83333333333331
1.9,332.0,27.2,684.0,780.0,308.85,300.83333333333326
1.3,326.0,26.7,666.0,779.8,309.05,140.83333333333334
2.3,326.0,26.9,652.0,780.0,308.85,440.8333333333333
1.4,318.0,25.8,632.0,779.8,308.65,163.33333333333331
1.4,330.0,26.1,608.0,779.7,308.95,163.33333333333331
1.5,326.0,26.9,604.0,779.7,308.95,187.49999999999997
1.4,331.0,26.4,581.0,779.7,309.25,163.33333333333331
1.7,329.0,25.8,562.0,779.6,309.65,240.83333333333331
2.0,330.0,27.3,553.0,779.6,309.35,333.3333333333333
2.2,328.0,27.2,538.0,780.0,309.45,403.33333333333337
2.2,327.0,26.1,524.0,779.6,309.25,403.33333333333337
1.4,335.0,25.6,504.0,779.6,309.25,163.33333333333331
1.2,333.0,25.8,483.0,779.8,309.55,119.99999999999999
0.8,332.0,25.6,467.0,779.8,309.75,53.33333333333334
1.2,331.0,25.6,454.0,779.5,309.55,119.99999999999999
1.7,331.0,26.6,439.0,779.8,309.45,240.83333333333331
1.8,330.0,28.1,427.0,779.7,308.95,270.0
1.7,325.0,27.7,403.0,780.0,308.85,240.83333333333331
1.5,336.0,32.0,386.0,780.0,308.65,187.49999999999997
2.1,338.0,33.7,355.0,779.8,309.15,367.50000000000006
1.7,337.0,31.8,336.0,780.1,309.45,240.83333333333331
1.6,338.0,31.8,318.0,779.8,309.65,213.33333333333337
1.7,338.0,32.4,285.0,780.1,309.25,240.83333333333331
3.4,340.0,32.3,281.0,780.3,308.65,963.3333333333333
3.4,343.0,35.5,279.0,780.7,307.15,963.3333333333333
3.3,342.0,37.5,254.0,781.1,306.75,907.4999999999999
2.9,339.0,36.8,231.0,781.1,306.75,700.8333333333333
3.7,340.0,36.4,208.0,781.2,306.55,1140.8333333333335
2.8,340.0,37.7,184.0,781.1,306.55,653.3333333333333
3.5,341.0,39.3,171.0,781.5,306.15,1020.8333333333335
3.0,341.0,39.5,149.0,781.6,306.15,749.9999999999999
3.5,341.0,40.4,128.0,781.8,305.95,1020.8333333333335
3.7,340.0,42.3,111.0,781.7,305.65,1140.8333333333335
3.9,341.0,42.6,88.0,782.2,305.25,1267.5
4.7,341.0,41.9,55.0,782.3,305.05,1840.8333333333335
4.7,342.0,43.0,33.0,782.1,304.85,1840.8333333333335
3.9,342.0,45.6,27.0,782.6,304.65,1267.5
4.1,342.0,49.6,19.0,783.1,304.35,1400.8333333333333
4.1,341.0,52.3,10.0,782.8,304.05,1400.8333333333333
3.6,340.0,52.3,3.0,783.2,303.85,1080.0
3.6,341.0,54.2,2.0,783.2,303.65,1080.0
3.7,341.0,55.9,0.0,783.2,303.45,1140.8333333333335
3.3,341.0,55.9,0.0,783.7,303.25,907.4999999999999
3.6,341.0,55.4,0.0,783.8,303.05,1080.0
3.6,342.0,54.7,0.0,783.8,302.95,1080.0
3.2,341.0,54.4,0.0,783.8,302.85,853.3333333333335
2.8,341.0,54.7,0.0,783.8,302.75,653.3333333333333
1.9,340.0,55.9,0.0,784.0,302.65,300.83333333333326
1.8,339.0,56.8,0.0,783.8,302.55,270.0
2.5,339.0,58.4,0.0,784.3,302.45,520.8333333333333
2.5,340.0,59.4,0.0,783.8,302.35,520.8333333333333
2.2,339.0,60.6,0.0,784.1,302.15,403.33333333333337
2.5,339.0,61.6,0.0,784.6,302.05,520.8333333333333
3.2,337.0,62.0,0.0,784.0,301.95,853.3333333333335
2.9,337.0,61.7,0.0,784.2,302.05,700.8333333333333
2.2,339.0,62.1,0.0,784.3,301.95,403.33333333333337
2.3,337.0,62.0,0.0,784.2,301.75,440.8333333333333
2.7,337.0,60.4,0.0,784.2,301.65,607.5000000000001
2.5,338.0,60.0,0.0,784.3,301.65,520.8333333333333
2.1,337.0,60.1,0.0,784.5,301.55,367.50000000000006
1.7,338.0,59.7,0.0,784.6,301.45,240.83333333333331
2.3,338.0,59.6,0.0,784.3,301.35,440.8333333333333
1.9,337.0,59.8,0.0,784.5,301.15,300.83333333333326
1.7,336.0,60.6,0.0,784.6,301.05,240.83333333333331
1.7,337.0,61.2,0.0,784.5,300.85,240.83333333333331
1.5,338.0,61.2,0.0,784.6,300.75,187.49999999999997
1.5,337.0,60.6,0.0,784.7,300.75,187.49999999999997
1.4,338.0,59.8,0.0,784.8,300.65,163.33333333333331
1.4,337.0,59.8,0.0,784.6,300.55,163.33333333333331
1.5,337.0,60.0,0.0,785.0,300.35,187.49999999999997
1.5,338.0,60.5,0.0,784.7,300.35,187.49999999999997
1.3,336.0,60.1,0.0,784.8,300.35,140.83333333333334
1.4,335.0,60.3,0.0,785.2,300.35,163.33333333333331
1.3,333.0,61.1,0.0,784.8,300.15,140.83333333333334
0.9,315.0,62.3,0.0,784.7,300.05,67.5
0.9,327.0,62.2,0.0,784.8,300.05,67.5
1.0,320.0,60.9,0.0,784.8,300.05,83.33333333333333
1.3,316.0,61.8,0.0,784.8,299.95,140.83333333333334
1.7,307.0,63.4,0.0,785.0,299.95,240.83333333333331
2.2,308.0,63.1,0.0,784.7,300.15,403.33333333333337
2.0,311.0,59.8,0.0,784.7,300.25,333.3333333333333
2.0,309.0,56.5,0.0,784.7,300.25,333.3333333333333
1.9,305.0,54.0,0.0,785.1,300.25,300.83333333333326
2.4,311.0,53.7,0.0,784.6,300.65,479.99999999999994
2.5,306.0,52.5,0.0,784.7,300.55,520.8333333333333
2.6,307.0,49.2,0.0,785.0,300.75,563.3333333333334
2.7,307.0,46.4,0.0,784.8,300.95,607.5000000000001
2.8,312.0,43.7,0.0,784.7,300.95,653.3333333333333
3.6,310.0,41.3,0.0,784.6,300.85,1080.0
3.6,307.0,39.1,0.0,784.7,300.95,1080.0
3.3,305.0,38.1,0.0,784.5,301.15,907.4999999999999
2.6,308.0,38.1,0.0,784.7,301.15,563.3333333333334
3.0,305.0,38.4,0.0,784.3,301.15,749.9999999999999
2.5,305.0,38.0,0.0,784.6,301.25,520.8333333333333
2.5,307.0,38.8,0.0,784.2,300.95,520.8333333333333
2.3,300.0,38.5,0.0,784.6,300.85,440.8333333333333
2.6,303.0,39.0,0.0,784.7,300.55,563.3333333333334
2.8,299.0,39.8,0.0,784.8,300.35,653.3333333333333
2.7,308.0,40.6,0.0,784.3,300.15,607.5000000000001
2.7,295.0,41.4,0.0,784.6,299.65,607.5000000000001
2.8,314.0,42.1,0.0,784.7,300.05,653.3333333333333
2.7,308.0,42.9,0.0,784.7,300.05,607.5000000000001
2.7,305.0,44.3,0.0,785.0,299.95,607.5000000000001
2.3,303.0,45.7,0.0,784.7,299.75,440.8333333333333
1.9,301.0,46.4,0.0,785.1,299.55,300.83333333333326
1.9,300.0,47.6,0.0,785.0,299.15,300.83333333333326
2.3,303.0,46.6,0.0,785.1,299.05,440.8333333333333
2.3,310.0,45.9,0.0,784.8,299.15,440.8333333333333
1.7,300.0,46.2,0.0,785.0,299.25,240.83333333333331
1.4,307.0,46.5,0.0,785.1,299.15,163.33333333333331
1.8,305.0,47.5,0.0,785.2,299.25,270.0
1.5,303.0,48.4,0.0,785.1,298.95,187.49999999999997
1.6,310.0,46.6,0.0,785.2,298.65,213.33333333333337
2.1,318.0,48.7,0.0,785.6,298.35,367.50000000000006
2.4,312.0,50.1,0.0,785.3,297.85,479.99999999999994
2.6,305.0,53.0,0.0,785.3,297.85,563.3333333333334
2.2,303.0,53.3,0.0,785.3,297.85,403.33333333333337
2.8,312.0,51.1,0.0,785.3,297.95,653.3333333333333
3.2,309.0,48.2,0.0,785.5,298.15,853.3333333333335
2.9,306.0,47.3,0.0,785.2,297.95,700.8333333333333
2.7,304.0,49.7,0.0,785.3,298.35,607.5000000000001
2.6,304.0,51.0,0.0,785.3,298.25,563.3333333333334
3.0,315.0,50.6,0.0,785.3,298.15,749.9999999999999
3.6,301.0,49.6,0.0,785.2,298.35,1080.0
2.6,294.0,50.7,0.0,785.6,298.35,563.3333333333334
3.4,296.0,52.1,0.0,785.2,297.95,963.3333333333333
3.8,293.0,48.8,0.0,785.0,297.95,1203.333333333333
3.4,295.0,45.3,0.0,785.0,298.15,963.3333333333333
2.3,296.0,44.5,0.0,785.1,298.35,440.8333333333333
2.4,293.0,44.9,0.0,785.0,298.15,479.99999999999994
1.4,295.0,44.6,0.0,785.1,298.05,163.33333333333331
1.6,299.0,45.4,0.0,785.2,297.95,213.33333333333337
1.8,305.0,47.2,0.0,785.3,297.65,270.0
1.5,300.0,47.8,0.0,785.2,296.95,187.49999999999997
1.5,296.0,48.2,0.0,785.6,297.25,187.49999999999997
1.0,312.0,50.8,0.0,785.5,297.05,83.33333333333333
0.9,320.0,53.7,0.0,785.7,296.65,67.5
1.4,318.0,54.2,0.0,785.7,296.25,163.33333333333331
1.8,309.0,53.7,0.0,785.3,296.65,270.0
1.4,307.0,54.6,0.0,785.6,296.55,163.33333333333331
0.9,296.0,53.5,0.0,785.6,296.35,67.5
1.2,294.0,55.7,0.0,785.7,295.75,119.99999999999999
1.2,294.0,56.4,0.0,786.1,295.35,119.99999999999999
1.6,302.0,55.5,0.0,785.8,294.85,213.33333333333337
1.7,308.0,54.2,0.0,786.1,295.45,240.83333333333331
1.9,288.0,54.9,0.0,786.0,295.65,300.83333333333326
2.2,291.0,57.8,0.0,786.0,295.55,403.33333333333337
1.9,291.0,61.2,0.0,785.7,295.95,300.83333333333326
1.4,306.0,61.4,0.0,785.8,295.95,163.33333333333331
1.5,303.0,61.3,0.0,786.0,295.95,187.49999999999997
2.1,305.0,62.5,0.0,786.0,295.75,367.50000000000006
1.5,303.0,62.9,0.0,785.7,295.75,187.49999999999997
1.5,294.0,62.9,0.0,785.7,295.75,187.49999999999997
1.9,296.0,64.8,0.0,785.7,295.65,300.83333333333326
2.0,293.0,68.2,0.0,785.7,295.55,333.3333333333333
2.0,303.0,64.1,0.0,786.1,295.65,333.3333333333333
2.3,298.0,61.4,0.0,785.7,295.85,440.8333333333333
1.9,308.0,61.5,0.0,785.7,295.75,300.83333333333326
2.2,305.0,61.4,0.0,785.6,295.65,403.33333333333337
2.0,301.0,63.0,0.0,785.8,295.75,333.3333333333333
2.3,306.0,66.4,0.0,785.8,295.25,440.8333333333333
2.5,310.0,65.5,0.0,785.8,294.95,520.8333333333333
2.6,305.0,64.0,0.0,786.0,295.25,563.3333333333334
2.3,301.0,66.7,0.0,786.0,295.35,440.8333333333333
1.6,301.0,71.5,0.0,785.8,294.85,213.33333333333337
1.4,300.0,74.6,0.0,786.0,294.55,163.33333333333331
1.7,292.0,74.5,0.0,785.8,294.65,240.83333333333331
1.7,303.0,74.2,0.0,786.0,294.55,240.83333333333331
1.4,296.0,75.9,0.0,786.3,294.15,163.33333333333331
1.6,307.0,78.6,0.0,786.1,294.05,213.33333333333337
1.6,308.0,79.9,0.0,786.2,293.85,213.33333333333337
1.9,300.0,81.6,0.0,786.3,293.75,300.83333333333326
2.7,294.0,80.0,0.0,786.2,293.75,607.5000000000001
2.3,300.0,71.1,0.0,786.0,293.95,440.8333333333333
2.2,292.0,67.6,0.0,786.2,294.55,403.33333333333337
2.4,301.0,60.0,0.0,786.3,294.65,479.99999999999994
1.9,294.0,54.5,0.0,786.1,295.05,300.83333333333326
1.6,294.0,56.3,0.0,786.2,295.25,213.33333333333337
0.9,296.0,56.8,0.0,786.1,294.25,67.5
0.4,298.0,63.1,0.0,786.2,294.25,13.333333333333336
1.0,303.0,71.2,0.0,786.0,294.15,83.33333333333333
1.3,300.0,70.4,0.0,786.1,293.45,140.83333333333334
2.2,301.0,71.2,0.0,786.2,293.55,403.33333333333337
1.9,302.0,62.2,0.0,786.1,293.25,300.83333333333326
1.6,298.0,56.0,0.0,785.8,294.45,213.33333333333337
1.5,305.0,59.2,0.0,786.2,294.55,187.49999999999997
1.8,296.0,59.3,0.0,786.3,293.85,270.0
2.1,296.0,58.6,0.0,786.3,294.35,367.50000000000006
2.1,289.0,60.2,0.0,786.2,293.95,367.50000000000006
2.8,286.0,59.0,0.0,785.8,293.85,653.3333333333333
2.6,282.0,56.5,0.0,786.0,294.05,563.3333333333334
1.8,285.0,57.1,0.0,786.1,294.35,270.0
2.3,290.0,55.3,0.0,786.0,294.35,440.8333333333333
2.5,303.0,51.1,0.0,786.3,294.75,520.8333333333333
2.2,303.0,50.7,0.0,786.1,294.85,403.33333333333337
2.1,305.0,51.8,0.0,786.3,294.55,367.50000000000006
2.3,296.0,56.4,0.0,785.8,294.15,440.8333333333333
2.2,299.0,60.1,2.0,785.8,293.85,403.33333333333337
1.7,315.0,60.2,8.0,786.0,293.65,240.83333333333331
3.2,318.0,58.0,12.0,785.8,292.85,853.3333333333335
3.3,303.0,54.2,18.0,785.8,294.65,907.4999999999999
2.2,295.0,53.6,32.0,785.8,294.65,403.33333333333337
2.0,287.0,51.0,50.0,785.6,294.95,333.3333333333333
1.6,303.0,47.0,65.0,785.3,295.55,213.33333333333337
1.8,310.0,49.4,86.0,785.2,295.95,270.0
2.0,317.0,46.3,105.0,785.1,296.45,333.3333333333333
2.1,335.0,43.7,124.0,785.0,296.65,367.50000000000006
2.6,303.0,45.2,146.0,784.6,296.45,563.3333333333334
2.1,301.0,47.8,166.0,784.6,296.45,367.50000000000006
2.7,299.0,53.0,192.0,784.5,295.75,607.5000000000001
3.0,288.0,46.2,210.0,784.1,296.25,749.9999999999999
3.8,296.0,40.1,234.0,783.7,297.25,1203.333333333333
3.1,289.0,37.3,257.0,783.7,298.15,800.8333333333334
2.5,296.0,38.5,279.0,783.8,298.05,520.8333333333333
1.7,329.0,40.4,299.0,783.6,298.25,240.83333333333331
1.7,299.0,41.0,318.0,783.5,298.55,240.83333333333331
1.9,312.0,38.8,339.0,783.6,298.65,300.83333333333326
2.0,321.0,37.7,360.0,783.3,298.55,333.3333333333333
2.8,287.0,36.1,380.0,783.3,299.05,653.3333333333333
2.4,295.0,35.6,399.0,783.2,299.55,479.99999999999994
2.1,290.0,35.9,421.0,783.1,299.65,367.50000000000006
1.9,291.0,40.6,445.0,783.09,300.05,300.83333333333326
1.9,307.0,39.8,460.0,783.1,300.15,300.83333333333326
1.6,295.0,39.0,478.0,783.0,298.85,213.33333333333337
1.2,299.0,36.7,314.0,783.2,300.45,119.99999999999999
1.3,300.0,35.2,88.0,782.7,300.55,140.83333333333334
1.9,296.0,35.8,89.0,782.6,300.35,300.83333333333326
1.6,296.0,38.3,92.0,782.8,300.85,213.33333333333337
1.6,305.0,41.0,90.0,782.7,300.95,213.33333333333337
1.6,309.0,46.7,91.0,782.7,300.85,213.33333333333337
1.6,301.0,45.3,91.0,782.5,300.65,213.33333333333337
1.6,301.0,40.9,286.0,782.6,301.05,213.33333333333337
1.9,296.0,37.2,632.0,782.1,301.65,300.83333333333326
2.0,300.0,37.6,650.0,782.1,301.25,333.3333333333333
2.7,293.0,36.3,665.0,782.1,301.95,607.5000000000001
3.0,294.0,35.6,686.0,782.1,302.15,749.9999999999999
2.8,301.0,35.7,701.0,781.8,302.05,653.3333333333333
2.0,300.0,38.8,709.0,781.7,302.15,333.3333333333333
2.2,301.0,36.2,725.0,781.5,301.85,403.33333333333337
2.6,301.0,34.0,743.0,781.6,302.75,563.3333333333334
2.7,301.0,32.8,746.0,781.7,302.85,607.5000000000001
3.4,289.0,30.8,767.0,781.3,303.45,963.3333333333333
2.7,299.0,29.3,416.0,781.3,303.55,607.5000000000001
3.1,291.0,30.0,304.0,781.3,303.35,800.8333333333334
2.8,302.0,29.9,583.0,781.6,303.15,653.3333333333333
2.4,311.0,28.2,681.0,781.3,303.65,479.99999999999994
2.1,296.0,26.9,812.0,781.3,303.75,367.50000000000006
1.5,308.0,28.1,710.0,781.5,304.55,187.49999999999997
1.7,319.0,30.8,401.0,781.6,304.85,240.83333333333331
1.7,317.0,30.4,540.0,782.0,304.45,240.83333333333331
1.6,324.0,29.1,597.0,781.6,304.55,213.33333333333337
2.1,327.0,26.9,831.0,781.2,304.65,367.50000000000006
1.5,323.0,27.3,837.0,781.1,305.85,187.49999999999997
1.5,324.0,25.8,846.0,780.8,305.95,187.49999999999997
2.1,324.0,24.7,849.0,781.0,306.65,367.50000000000006
1.4,319.0,25.8,852.0,780.8,306.15,163.33333333333331
1.5,323.0,25.3,856.0,781.1,305.95,187.49999999999997
1.4,319.0,24.7,858.0,780.8,306.15,163.33333333333331
1.6,319.0,25.8,866.0,781.1,305.65,213.33333333333337
1.6,319.0,25.8,865.0,780.8,306.15,213.33333333333337
1.9,312.0,26.3,875.0,780.6,306.05,300.83333333333326
1.9,315.0,24.0,868.0,780.6,306.25,300.83333333333326
2.1,317.0,25.6,882.0,780.7,306.05,367.50000000000006
2.1,322.0,26.3,875.0,780.7,306.55,367.50000000000006
1.7,321.0,25.4,873.0,780.3,306.75,240.83333333333331
1.4,330.0,24.2,867.0,780.2,306.85,163.33333333333331
1.6,323.0,24.2,857.0,780.3,306.95,213.33333333333337
1.5,320.0,24.2,862.0,780.3,306.35,187.49999999999997
1.5,319.0,24.2,862.0,780.0,306.95,187.49999999999997
1.8,323.0,24.1,851.0,779.8,307.55,270.0
2.2,312.0,23.7,847.0,780.0,307.95,403.33333333333337
1.8,314.0,24.3,838.0,780.0,307.35,270.0
1.9,320.0,22.8,833.0,780.0,307.45,300.83333333333326
2.9,323.0,22.4,837.0,780.0,307.65,700.8333333333333
2.1,325.0,22.6,822.0,780.1,307.75,367.50000000000006
1.7,312.0,25.0,820.0,780.3,307.15,240.83333333333331
2.3,326.0,28.5,805.0,780.3,307.75,440.8333333333333
1.8,324.0,26.8,800.0,779.8,307.85,270.0
2.2,325.0,26.6,791.0,780.2,308.95,403.33333333333337
2.1,325.0,28.8,777.0,780.0,308.65,367.50000000000006
2.1,323.0,31.9,776.0,779.8,307.95,367.50000000000006
1.9,326.0,29.0,754.0,779.6,307.95,300.83333333333326
2.1,325.0,27.2,739.0,779.8,308.55,367.50000000000006
1.9,327.0,25.7,733.0,780.0,308.55,300.83333333333326
1.8,327.0,25.2,722.0,780.0,308.95,270.0
1.8,324.0,26.4,708.0,780.0,308.35,270.0
3.8,330.0,31.9,695.0,780.0,308.65,1203.333333333333
4.4,329.0,32.7,668.0,780.0,308.65,1613.3333333333335
4.6,330.0,32.8,660.0,780.1,308.15,1763.3333333333333
4.8,329.0,32.7,660.0,780.3,307.75,1919.9999999999998
4.9,329.0,33.0,647.0,780.5,307.55,2000.8333333333335
4.1,329.0,31.9,631.0,780.6,306.95,1400.8333333333333
3.9,330.0,31.0,617.0,780.5,307.25,1267.5
4.1,337.0,30.7,600.0,780.3,307.45,1400.8333333333333
4.5,337.0,31.3,583.0,780.6,307.65,1687.5
3.8,337.0,31.2,565.0,780.3,307.25,1203.333333333333
3.1,337.0,29.5,543.0,780.1,307.35,800.8333333333334
3.0,336.0,29.1,535.0,780.6,307.15,749.9999999999999
3.9,337.0,29.7,516.0,780.6,307.05,1267.5
4.5,338.0,27.7,495.0,780.6,307.25,1687.5
3.9,336.0,28.8,478.0,780.6,307.05,1267.5
3.7,337.0,29.8,460.0,780.6,307.45,1140.8333333333335
3.2,338.0,31.6,446.0,780.6,307.25,853.3333333333335
4.1,338.0,30.8,432.0,780.5,307.15,1400.8333333333333
3.8,338.0,31.7,408.0,780.7,307.05,1203.333333333333
3.8,338.0,32.6,386.0,780.8,306.95,1203.333333333333
3.3,338.0,34.6,370.0,780.6,306.55,907.4999999999999
3.4,339.0,31.2,349.0,780.6,307.05,963.3333333333333
2.9,337.0,32.1,332.0,780.7,307.05,700.8333333333333
3.6,338.0,32.4,316.0,780.8,306.65,1080.0
3.3,338.0,31.1,277.0,781.2,306.35,907.4999999999999
3.3,337.0,31.8,264.0,781.2,306.25,907.4999999999999
3.5,338.0,32.6,249.0,781.0,306.35,1020.8333333333335
4.2,339.0,33.8,230.0,781.0,305.85,1470.0000000000002
3.9,338.0,37.8,210.0,781.0,305.85,1267.5
3.8,338.0,39.2,189.0,781.1,305.55,1203.333333333333
4.1,339.0,38.8,169.0,781.3,305.35,1400.8333333333333
3.9,339.0,38.6,155.0,781.6,305.25,1267.5
3.4,338.0,38.9,137.0,781.7,305.25,963.3333333333333
4.2,339.0,38.9,120.0,781.7,305.05,1470.0000000000002
3.9,339.0,39.2,100.0,782.1,304.85,1267.5
3.5,340.0,39.8,80.0,782.2,304.75,1020.8333333333335
2.7,340.0,41.3,57.0,782.1,304.45,607.5000000000001
3.8,336.0,41.5,33.0,782.3,304.15,1203.333333333333
4.1,338.0,42.5,28.0,782.2,303.95,1400.8333333333333
3.6,338.0,44.1,20.0,782.8,303.75,1080.0
4.1,338.0,44.4,11.0,783.1,303.35,1400.8333333333333
3.7,337.0,43.8,4.0,783.0,303.15,1140.8333333333335
4.2,338.0,44.5,2.0,783.2,302.95,1470.0000000000002
3.5,337.0,45.2,0.0,783.2,302.85,1020.8333333333335
4.2,337.0,46.0,0.0,783.7,302.65,1470.0000000000002
4.0,337.0,46.3,0.0,784.1,302.45,1333.3333333333333
4.0,337.0,45.8,0.0,784.0,302.35,1333.3333333333333
3.8,338.0,47.2,0.0,784.1,302.35,1203.333333333333
3.8,337.0,49.2,0.0,784.1,302.25,1203.333333333333
3.7,337.0,51.8,0.0,784.0,302.05,1140.8333333333335
4.2,336.0,53.8,0.0,784.0,301.95,1470.0000000000002
3.9,336.0,53.7,0.0,784.2,301.95,1267.5
4.0,335.0,55.6,0.0,784.0,302.05,1333.3333333333333
3.1,333.0,57.7,0.0,784.1,301.95,800.8333333333334
2.8,333.0,58.9,0.0,784.2,301.85,653.3333333333333
2.8,331.0,59.0,0.0,783.8,301.65,653.3333333333333
2.9,329.0,58.3,0.0,784.1,301.55,700.8333333333333
2.7,333.0,58.1,0.0,784.5,301.55,607.5000000000001
2.5,332.0,58.6,0.0,784.5,301.35,520.8333333333333
1.7,330.0,57.4,0.0,784.5,301.35,240.83333333333331
1.7,328.0,56.7,0.0,784.3,301.25,240.83333333333331
1.9,326.0,55.8,0.0,784.3,301.25,300.83333333333326
1.7,329.0,55.6,0.0,784.3,301.25,240.83333333333331
1.7,330.0,54.6,0.0,784.2,301.15,240.83333333333331
1.9,331.0,53.3,0.0,784.3,300.95,300.83333333333326
1.7,329.0,52.6,0.0,784.2,301.15,240.83333333333331
1.6,326.0,51.9,0.0,784.5,301.15,213.33333333333337
1.5,323.0,51.7,0.0,784.7,301.05,187.49999999999997
1.7,326.0,52.1,0.0,785.0,301.05,240.83333333333331
1.6,324.0,52.6,0.0,784.3,301.05,213.33333333333337
1.4,321.0,52.9,0.0,784.6,300.85,163.33333333333331
1.5,322.0,53.4,0.0,784.5,300.45,187.49999999999997
1.5,313.0,54.2,0.0,784.7,300.55,187.49999999999997
1.4,314.0,54.6,0.0,784.8,300.25,163.33333333333331
1.4,318.0,55.0,0.0,784.6,300.35,163.33333333333331
